STCNTYBR,RSSDID,DEPSUMBR,county_rank,perc_deposits
47065,2398596,340126,5.0,5.1
47065,2820604,116632,9.0,1.8
47065,2920737,280391,6.0,4.2
47065,3110197,18525,16.0,0.3
47065,3560783,479075,4.0,7.2
47067,841838,34741,1.0,56.9
47067,999935,26352,2.0,43.1
47069,233031,20615,6.0,6.5
47069,327453,112786,1.0,35.8
47069,466754,31966,5.0,10.1
47069,529855,76123,2.0,24.2
47069,531250,36708,4.0,11.7
47069,594433,36760,3.0,11.7
47071,138556,8977,5.0,1.8
47071,265676,104958,2.0,20.5
47071,526854,315238,1.0,61.7
47071,590855,41861,3.0,8.2
47071,675332,39915,4.0,7.8
47073,233031,15723,6.0,3.4
47073,504713,102616,2.0,22.0
47073,675332,19596,5.0,4.2
47073,778738,13031,7.0,2.8
47073,841838,75743,4.0,16.3
47073,852320,12170,8.0,2.6
47073,969424,8447,9.0,1.8
47073,2037185,137224,1.0,29.5
47073,4160667,80861,3.0,17.4
47075,126254,14818,4.0,6.5
47075,233031,34545,3.0,15.3
47075,327453,67145,2.0,29.7
47075,329550,109780,1.0,48.5
47077,126254,48921,4.0,10.5
47077,146654,17500,6.0,3.8
47077,233031,63421,3.0,13.6
47077,361279,65332,2.0,14.0
47077,436159,213196,1.0,45.8
47077,590855,12656,7.0,2.7
47077,591357,44001,5.0,9.5
47079,118156,149532,2.0,28.3
47079,233031,43902,4.0,8.3
47079,436159,97399,3.0,18.5
47079,467658,202003,1.0,38.3
47079,480853,34682,5.0,6.6
47081,150035,74726,2.0,36.3
47081,220974,26324,3.0,12.8
47081,2810007,105019,1.0,51.0
47083,233031,28060,2.0,27.5
47083,986672,13266,3.0,13.0
47083,2963864,60825,1.0,59.5
47085,220974,101581,1.0,40.3
47085,233031,23158,4.0,9.2
47085,436159,73458,2.0,29.2
47085,480228,53616,3.0,21.3
47087,63733,61790,1.0,51.6
47087,2920737,57970,2.0,48.4
47089,233031,69863,4.0,12.7
47089,421539,71528,3.0,13.0
47089,479839,8615,9.0,1.6
47089,485559,108496,2.0,19.7
47089,504713,44615,6.0,8.1
47089,717737,66284,5.0,12.0
47089,852320,44079,7.0,8.0
47089,2920737,110276,1.0,20.0
47089,3183584,26430,8.0,4.8
47091,17978,35072,3.0,14.3
47091,45430,98150,2.0,40.0
47091,105530,111970,1.0,45.7
47093,105473,1465845,3.0,15.3
47093,125154,1798,36.0,0.0
47093,126254,27024,26.0,0.3
47093,146654,275518,7.0,2.9
47093,198831,57255,15.0,0.6
47093,218131,15697,31.0,0.2
47093,233031,1188124,4.0,12.4
47093,234739,8803,33.0,0.1
47093,359324,44775,18.0,0.5
47093,421539,28814,24.0,0.3
47093,436159,25061,27.0,0.3
47093,479839,54416,17.0,0.6
47093,480228,161309,8.0,1.7
47093,485559,2174631,1.0,22.7
47093,491224,57386,14.0,0.6
47093,497039,72814,11.0,0.8
47093,504713,67059,13.0,0.7
47093,590855,28608,25.0,0.3
47093,675332,1930292,2.0,20.1
47093,717737,31184,23.0,0.3
47093,723112,42207,19.0,0.4
47093,852320,916199,5.0,9.6
47093,969424,2290,35.0,0.0
47093,983671,32060,22.0,0.3
47093,999935,23750,28.0,0.2
47093,1016231,85610,9.0,0.9
47093,1017939,17766,30.0,0.2
47093,2305969,13545,32.0,0.1
47093,2920737,72287,12.0,0.8
47093,2925666,446457,6.0,4.7
47093,3110197,5635,34.0,0.1
47093,3235689,32716,21.0,0.3
47093,3532641,33746,20.0,0.4
47093,3560783,79434,10.0,0.8
47093,3597592,18191,29.0,0.2
47093,4160667,55212,16.0,0.6
47095,233031,20776,1.0,51.5
47095,606046,19546,2.0,48.5
47097,82350,43122,3.0,11.9
47097,133850,24311,6.0,6.7
47097,136459,36346,4.0,10.0
47097,145059,55341,2.0,15.3
47097,233031,24716,5.0,6.8
47097,433550,160320,1.0,44.2
47097,831576,18472,7.0,5.1
47099,150035,152408,1.0,25.8
47099,166531,35835,8.0,6.1
47099,234739,64441,5.0,10.9
47099,480228,71283,4.0,12.1
47099,505831,56586,6.0,9.6
47099,675332,82641,3.0,14.0
47099,834175,38997,7.0,6.6
47099,4160667,88396,2.0,15.0
47101,148238,11040,5.0,7.7
47101,233031,30879,4.0,21.4
47101,284239,33058,2.0,22.9
47101,511832,36972,1.0,25.7
47101,590855,32107,3.0,22.3
47103,233031,81915,3.0,16.7
47103,436159,48369,4.0,9.9
47103,504713,35480,7.0,7.2
47103,594433,36180,6.0,7.4
47103,972732,138310,1.0,28.2
47103,3128923,113372,2.0,23.1
47103,3153297,36681,5.0,7.5
47105,198831,233906,1.0,31.5
47105,233031,63737,5.0,8.6
47105,675332,67050,4.0,9.0
47105,852320,169180,2.0,22.8
47105,1017939,111764,3.0,15.1
47105,2614344,2949,9.0,0.4
47105,2920737,25349,8.0,3.4
47105,3235689,36696,6.0,4.9
47105,4160667,31522,7.0,4.2
47107,125154,815,10.0,0.1
47107,233031,29368,8.0,3.4
47107,234739,34235,6.0,4.0
47107,673132,254227,1.0,29.6
47107,807272,195797,2.0,22.8
47107,852320,173191,3.0,20.2
47107,2614344,10475,9.0,1.2
47107,2920737,33787,7.0,3.9
47107,3110197,86736,4.0,10.1
47107,4160667,39942,5.0,4.7
47109,138556,59129,2.0,18.7
47109,233031,49647,3.0,15.7
47109,265676,15402,7.0,4.9
47109,322757,29063,6.0,9.2
47109,466754,11003,8.0,3.5
47109,526854,36582,5.0,11.6
47109,590855,61061,1.0,19.3
47109,606046,49225,4.0,15.6
47109,895475,4949,9.0,1.6
47111,63733,176144,2.0,40.4
47111,709639,238181,1.0,54.6
47111,4160667,21637,3.0,5.0
47113,125154,316,14.0,0.0
47113,126254,111977,6.0,7.0
47113,146654,7247,11.0,0.5
47113,233031,374595,2.0,23.4
47113,327453,101979,7.0,6.4
47113,361279,21413,10.0,1.3
47113,436159,156566,4.0,9.8
47113,450650,3478,13.0,0.2
47113,467658,76279,8.0,4.8
47113,480853,6056,12.0,0.4
47113,485559,157035,3.0,9.8
47113,531250,30319,9.0,1.9
47113,606046,427646,1.0,26.8
47113,2577739,123115,5.0,7.7
47115,162337,117022,1.0,35.8
47115,234739,68150,3.0,20.9
47115,248633,10789,5.0,3.3
47115,714437,25886,4.0,7.9
47115,989730,104809,2.0,32.1
47117,146654,27715,6.0,6.5
47117,150035,84049,2.0,19.6
47117,480228,33467,5.0,7.8
47117,594433,42490,3.0,9.9
47117,972732,38760,4.0,9.0
47117,3153297,203092,1.0,47.3
47119,150035,522598,1.0,40.3
47119,233031,180619,3.0,13.9
47119,480228,111469,4.0,8.6
47119,485559,27107,6.0,2.1
47119,504713,25658,7.0,2.0
47119,723112,22514,9.0,1.7
47119,2810007,287669,2.0,22.2
47119,2871099,22707,8.0,1.8
47119,3429219,96990,5.0,7.5
47121,233031,60592,2.0,48.7
47121,3110197,63919,1.0,51.3
47123,170275,128441,2.0,21.0
47123,233031,65652,4.0,10.7
47123,673132,131295,1.0,21.5
47123,807272,22825,7.0,3.7
47123,852320,51697,6.0,8.5
47123,1017939,17597,8.0,2.9
47123,2614344,122159,3.0,20.0
47123,2920737,64716,5.0,10.6
47123,4160667,7254,9.0,1.2
47125,62772,285526,2.0,13.3
47125,125154,489,11.0,0.0
47125,233031,218612,6.0,10.2
47125,480228,223402,5.0,10.4
47125,504713,247102,4.0,11.5
47125,741330,380454,1.0,17.7
47125,986672,55979,10.0,2.6
47125,2497181,275899,3.0,12.8
47125,2745426,212996,7.0,9.9
47125,2997926,144569,8.0,6.7
47125,4160667,102480,9.0,4.8
47127,146654,38358,1.0,69.8
47127,989730,646,3.0,1.2
47127,1188772,15932,2.0,29.0
47129,233031,23884,3.0,18.6
47129,535874,50549,2.0,39.3
47129,2532082,54210,1.0,42.1
47131,126254,434226,1.0,55.0
47131,133850,98164,3.0,12.4
47131,149253,93245,4.0,11.8
47131,233031,22172,5.0,2.8
47131,467658,121648,2.0,15.4
47131,480853,10435,6.0,1.3
47131,502652,9153,7.0,1.2
47133,80431,69800,3.0,19.2
47133,99536,27839,4.0,7.6
47133,283737,190795,1.0,52.4
47133,718079,75940,2.0,20.8
47135,284239,90298,1.0,68.9
47135,436159,40788,2.0,31.1
47137,233031,20095,2.0,14.7
47137,235231,12467,3.0,9.1
47137,942539,104167,1.0,76.2
47139,234739,72046,1.0,44.5
47139,724230,27554,4.0,17.0
47139,852320,32764,2.0,20.3
47139,2614344,29375,3.0,18.2
47141,99536,272847,1.0,18.1
47141,125154,960,15.0,0.1
47141,126834,55636,9.0,3.7
47141,146654,11422,14.0,0.8
47141,233031,258329,3.0,17.2
47141,234739,26391,13.0,1.8
47141,283737,175054,4.0,11.6
47141,485559,272740,2.0,18.1
47141,504713,51297,10.0,3.4
47141,535874,34043,11.0,2.3
47141,718079,61147,8.0,4.1
47141,741330,26492,12.0,1.8
47141,2920737,78070,7.0,5.2
47141,3110197,99779,5.0,6.6
47141,3393851,81962,6.0,5.4
47143,233031,55803,4.0,15.2
47143,436159,40132,5.0,10.9
47143,724230,131593,1.0,35.8
47143,785932,78688,2.0,21.4
47143,3110197,61205,3.0,16.7
47145,233031,189741,1.0,44.3
47145,480228,39658,6.0,9.3
47145,504713,53483,2.0,12.5
47145,673132,42007,4.0,9.8
47145,724230,50693,3.0,11.8
47145,1017939,39733,5.0,9.3
47145,2532082,13376,7.0,3.1
47147,125154,300,11.0,0.0
47147,126254,21632,9.0,3.0
47147,233031,91304,4.0,12.6
47147,480228,54222,6.0,7.5
47147,504713,62392,5.0,8.6
47147,675332,12126,10.0,1.7
47147,741330,109944,2.0,15.2
47147,774132,36886,7.0,5.1
47147,901938,209533,1.0,28.9
47147,2851185,25228,8.0,3.5
47147,3415463,101880,3.0,14.0
47149,87234,39167,13.0,1.3
47149,125154,1191,19.0,0.0
47149,159636,208621,7.0,6.7
47149,233031,363985,4.0,11.7
47149,290230,18437,16.0,0.6
47149,395238,5378,18.0,0.2
47149,436159,150962,8.0,4.8
47149,480228,287976,5.0,9.2
47149,485559,375392,3.0,12.1
47149,504713,68949,9.0,2.2
47149,594433,14405,17.0,0.5
47149,675332,398955,2.0,12.8
47149,723112,45351,12.0,1.5
47149,741330,45714,11.0,1.5
47149,2793593,33563,14.0,1.1
47149,2925666,733988,1.0,23.6
47149,3208049,229314,6.0,7.4
47149,3393806,32036,15.0,1.0
47149,4160667,59992,10.0,1.9
47151,277736,5259,4.0,1.9
47151,700739,95124,2.0,33.6
47151,966731,161907,1.0,57.2
47151,2532082,20677,3.0,7.3
47153,162337,89878,1.0,56.4
47153,702836,9177,3.0,5.8
47153,714437,59451,2.0,37.3
47153,989730,720,4.0,0.5
47155,105473,68817,8.0,3.3
47155,479839,504511,2.0,24.0
47155,485559,184812,5.0,8.8
47155,504713,20325,9.0,1.0
47155,675332,74353,7.0,3.5
47155,717737,560582,1.0,26.7
47155,852320,109267,6.0,5.2
47155,969424,5628,10.0,0.3
47155,982937,279360,4.0,13.3
47155,3532641,295336,3.0,14.0
47157,55635,8633,34.0,0.0
47157,125154,3543,36.0,0.0
47157,126254,45828,30.0,0.2
47157,133850,192769,18.0,1.0
47157,225559,313323,12.0,1.7
47157,227656,17930,31.0,0.1
47157,233031,3499523,2.0,18.6
47157,329550,65085,28.0,0.3
47157,342634,316286,11.0,1.7
47157,395238,212050,16.0,1.1
47157,436159,49889,29.0,0.3
47157,450650,14570,32.0,0.1
47157,451965,435349,6.0,2.3
47157,467658,166500,22.0,0.9
47157,480228,756526,4.0,4.0
47157,485559,6741803,1.0,35.8
47157,515054,138078,25.0,0.7
47157,590976,201986,17.0,1.1
47157,592448,140094,23.0,0.7
47157,606046,239491,14.0,1.3
47157,653349,4307,35.0,0.0
47157,675332,1763026,3.0,9.4
47157,699132,387384,7.0,2.1
47157,749242,254464,13.0,1.3
47157,808176,167033,21.0,0.9
47157,831576,182074,19.0,1.0
47157,844343,10543,33.0,0.1
47157,2666400,717179,5.0,3.8
47157,2721176,380649,8.0,2.0
47157,2758024,343738,10.0,1.8
47157,2848756,92393,27.0,0.5
47157,3120646,139322,24.0,0.7
47157,3177426,168147,20.0,0.9
47157,3288452,219432,15.0,1.2
47157,3395293,356382,9.0,1.9
47157,4262534,106866,26.0,0.6
47159,63733,40381,3.0,9.6
47159,126834,266967,1.0,63.2
47159,159636,78122,2.0,18.5
47159,4160667,36682,4.0,8.7
47161,233031,73721,1.0,43.0
47161,741330,70832,2.0,41.3
47161,2745426,26931,3.0,15.7
47163,125154,687,18.0,0.0
47163,223322,66067,7.0,3.5
47163,233031,380907,2.0,20.1
47163,340135,267855,3.0,14.1
47163,480228,38782,10.0,2.0
47163,485559,456436,1.0,24.0
47163,497039,14595,14.0,0.8
47163,675332,40622,9.0,2.1
47163,749242,3322,17.0,0.2
47163,778738,176904,5.0,9.3
47163,852320,227925,4.0,12.0
47163,969424,11181,15.0,0.6
47163,983671,43240,8.0,2.3
47163,2037185,24526,12.0,1.3
47163,2353595,10307,16.0,0.5
47163,2736451,16814,13.0,0.9
47163,3546899,82573,6.0,4.3
47163,4160667,35863,11.0,1.9
47165,63733,39466,16.0,1.5
47165,125154,366,22.0,0.0
47165,126254,151725,8.0,5.9
47165,159636,34483,17.0,1.3
47165,233031,308273,1.0,12.1
47165,340135,202,23.0,0.0
47165,381839,61884,15.0,2.4
47165,395238,20907,20.0,0.8
47165,480228,190551,5.0,7.5
47165,485559,272888,3.0,10.7
47165,504713,101072,10.0,4.0
47165,675332,88495,11.0,3.5
47165,709639,24053,19.0,0.9
47165,723112,84337,12.0,3.3
47165,741330,1879,21.0,0.1
47165,749242,27872,18.0,1.1
47165,774132,303708,2.0,11.9
47165,901938,231447,4.0,9.1
47165,2925666,75476,14.0,3.0
47165,3343146,159027,7.0,6.2
47165,3415463,79261,13.0,3.1
47165,3715444,129469,9.0,5.1
47165,4160667,170013,6.0,6.6
47167,125154,706,11.0,0.1
47167,126254,54120,6.0,9.6
47167,133850,74848,5.0,13.3
47167,146654,17115,8.0,3.0
47167,227656,35818,7.0,6.3
47167,233031,80335,4.0,14.2
47167,329550,88794,2.0,15.7
47167,433550,16838,9.0,3.0
47167,450650,11802,10.0,2.1
47167,606046,85627,3.0,15.2
47167,3120646,98525,1.0,17.5
47169,159636,65903,2.0,44.5
47169,381839,82161,1.0,55.5
47171,340135,47834,2.0,20.4
47171,485559,42678,3.0,18.2
47171,1016231,143705,1.0,61.4
47173,497039,62335,1.0,48.0
47173,999935,20624,3.0,15.9
47173,2920737,46979,2.0,36.2
47175,162337,35004,1.0,100.0
47177,87234,382735,1.0,47.4
47177,125154,692,8.0,0.1
47177,162337,27924,6.0,3.5
47177,233031,88266,4.0,10.9
47177,473501,28699,5.0,3.6
47177,504713,10254,7.0,1.3
47177,631178,143827,2.0,17.8
47177,3223408,125101,3.0,15.5
47179,17978,54976,11.0,2.9
47179,125154,702,21.0,0.0
47179,223322,70561,8.0,3.7
47179,233031,151514,4.0,7.9
47179,274829,15466,16.0,0.8
47179,340135,230090,3.0,11.9
47179,361439,31615,15.0,1.6
47179,480228,83199,7.0,4.3
47179,485559,512455,1.0,26.6
47179,491224,7390,19.0,0.4
47179,675332,245673,2.0,12.8
47179,711520,14192,18.0,0.7
47179,749242,14987,17.0,0.8
47179,778738,54776,12.0,2.8
47179,852320,61653,10.0,3.2
47179,858528,1456,20.0,0.1
47179,983671,121787,5.0,6.3
47179,1016231,44333,14.0,2.3
47179,2353595,49798,13.0,2.6
47179,3546899,67667,9.0,3.5
47179,4160667,91759,6.0,4.8
47181,148238,104064,2.0,26.4
47181,505831,68103,3.0,17.3
47181,511832,222157,1.0,56.3
47183,83955,41781,4.0,8.3
47183,126254,272299,1.0,53.8
47183,133850,31715,6.0,6.3
47183,141958,66828,2.0,13.2
47183,149253,17782,7.0,3.5
47183,233031,42926,3.0,8.5
47183,606046,32551,5.0,6.4
47185,99536,49675,3.0,14.4
47185,126834,111390,1.0,32.3
47185,283737,40236,5.0,11.7
47185,480228,45884,4.0,13.3
47185,504713,97468,2.0,28.3
47187,33147,70697,15.0,1.3
47187,62772,1277,32.0,0.0
47187,125154,572,33.0,0.0
47187,126254,9364,29.0,0.2
47187,133850,65356,16.0,1.2
47187,150035,40279,21.0,0.8
47187,220974,9026,30.0,0.2
47187,233031,649064,1.0,12.3
47187,316840,26417,24.0,0.5
47187,395238,64516,17.0,1.2
47187,436159,103764,14.0,2.0
47187,451965,126373,12.0,2.4
47187,480228,554840,2.0,10.5
47187,481355,47210,19.0,0.9
47187,485559,448420,7.0,8.5
47187,491224,19050,26.0,0.4
47187,501758,51107,18.0,1.0
47187,504713,223391,9.0,4.2
47187,606046,168647,10.0,3.2
47187,675332,460024,5.0,8.7
47187,699132,8227,31.0,0.2
47187,723112,454400,6.0,8.6
47187,749242,23260,25.0,0.4
47187,852320,13463,28.0,0.3
47187,2569387,500,34.0,0.0
47187,2745426,46085,20.0,0.9
47187,2810007,33910,23.0,0.6
47187,2871099,16182,27.0,0.3
47187,2925666,475011,4.0,9.0
47187,3402575,285282,8.0,5.4
47187,3635533,510205,3.0,9.7
47187,3715444,104552,13.0,2.0
47187,4160667,135150,11.0,2.6
47187,4262534,38882,22.0,0.7
47189,125154,314,15.0,0.0
47189,159636,821636,1.0,41.6
47189,161433,39603,9.0,2.0
47189,233031,122651,5.0,6.2
47189,436159,9909,14.0,0.5
47189,480228,45427,8.0,2.3
47189,485559,132191,4.0,6.7
47189,504713,18373,12.0,0.9
47189,675332,118313,6.0,6.0
47189,741330,28253,11.0,1.4
47189,831576,12400,13.0,0.6
47189,2793593,35724,10.0,1.8
47189,2925666,259070,2.0,13.1
47189,3262788,95520,7.0,4.8
47189,3437148,235680,3.0,11.9
48001,112837,109369,2.0,19.8
48001,233031,60754,5.0,11.0
48001,361167,5454,8.0,1.0
48001,548351,135740,1.0,24.6
48001,613950,5139,9.0,0.9
48001,642259,17282,7.0,3.1
48001,664756,81120,4.0,14.7
48001,904667,86232,3.0,15.6
48001,939351,50545,6.0,9.2
48003,361653,98561,2.0,42.5
48003,488653,133462,1.0,57.5
48005,112837,83073,6.0,7.7
48005,233031,163734,2.0,15.2
48005,480228,121154,5.0,11.3
48005,606046,61136,7.0,5.7
48005,613950,990,10.0,0.1
48005,642259,289384,1.0,26.9
48005,660879,50936,8.0,4.7
48005,885869,142734,3.0,13.3
48005,917555,124101,4.0,11.5
48005,926155,38995,9.0,3.6
48007,451965,127609,1.0,39.8
48007,488167,31443,4.0,9.8
48007,664756,61806,2.0,19.3
48007,807955,27609,5.0,8.6
48007,814458,12820,6.0,4.0
48007,964157,9910,7.0,3.1
48007,1001152,49637,3.0,15.5
48009,451965,17447,2.0,18.4
48009,498362,13292,3.0,14.0
48009,588058,64160,1.0,67.6
48011,885252,30535,1.0,100.0
48013,451965,124412,1.0,23.6
48013,521158,10169,9.0,1.9
48013,579364,19186,7.0,3.6
48013,602150,80617,3.0,15.3
48013,613950,4326,10.0,0.8
48013,643452,15770,8.0,3.0
48013,664756,48214,6.0,9.1
48013,830252,65701,5.0,12.5
48013,839068,76732,4.0,14.6
48013,851060,82110,2.0,15.6
48015,91754,301034,2.0,25.1
48015,112837,49106,7.0,4.1
48015,283867,65477,5.0,5.5
48015,412751,3824,10.0,0.3
48015,451965,64788,6.0,5.4
48015,523161,171613,3.0,14.3
48015,697633,24839,9.0,2.1
48015,733054,408562,1.0,34.1
48015,1464122,24911,8.0,2.1
48015,3463875,83334,4.0,7.0
48017,945969,73977,1.0,58.6
48017,946461,52234,2.0,41.4
48019,77253,27655,4.0,13.3
48019,78157,43331,2.0,20.9
48019,451965,97914,1.0,47.2
48019,3806481,38443,3.0,18.5
48021,18050,336219,1.0,45.5
48021,33268,26330,6.0,3.6
48021,182951,15531,7.0,2.1
48021,412751,4530,9.0,0.6
48021,451965,62705,4.0,8.5
48021,488167,61651,5.0,8.3
48021,664756,112741,2.0,15.2
48021,751759,13013,8.0,1.8
48021,1001152,1466,10.0,0.2
48021,3472046,105434,3.0,14.3
48023,402462,29013,2.0,33.7
48023,610164,15184,3.0,17.7
48023,1187001,41794,1.0,48.6
48025,28255,142164,1.0,42.9
48025,382069,45227,3.0,13.6
48025,412751,3521,5.0,1.1
48025,579364,14135,4.0,4.3
48025,613950,822,6.0,0.2
48025,664756,125553,2.0,37.9
48027,53051,17358,16.0,0.6
48027,305750,205450,6.0,6.7
48027,322056,65964,12.0,2.1
48027,428060,130598,8.0,4.2
48027,451965,115703,10.0,3.7
48027,452850,129006,9.0,4.2
48027,474254,23691,15.0,0.8
48027,480228,213533,5.0,6.9
48027,537560,589143,1.0,19.1
48027,613950,412412,3.0,13.4
48027,627658,13865,17.0,0.4
48027,655660,35799,14.0,1.2
48027,688257,163559,7.0,5.3
48027,697633,476650,2.0,15.4
48027,703552,43205,13.0,1.4
48027,751759,353583,4.0,11.5
48027,821652,7947,18.0,0.3
48027,852218,88254,11.0,2.9
48029,26765,78936,22.0,0.1
48029,26859,2130,43.0,0.0
48029,45560,914268,8.0,1.2
48029,60143,170727,15.0,0.2
48029,112837,204798,14.0,0.3
48029,283867,10392,38.0,0.0
48029,359360,51369,23.0,0.1
48029,398350,32087,27.0,0.0
48029,412751,24673,29.0,0.0
48029,451965,2738136,4.0,3.5
48029,474254,1857497,5.0,2.4
48029,476810,103118,19.0,0.1
48029,480228,3388663,3.0,4.4
48029,521158,18758,34.0,0.0
48029,528960,91274,20.0,0.1
48029,564557,50542,24.0,0.1
48029,579364,4054,41.0,0.0
48029,583268,31327,28.0,0.0
48029,602150,21753,32.0,0.0
48029,613950,2483,42.0,0.0
48029,619877,55649408,1.0,71.7
48029,637451,104845,18.0,0.1
48029,641355,11573,37.0,0.0
48029,659257,90069,21.0,0.1
48029,664756,20556,33.0,0.0
48029,676656,270791,13.0,0.3
48029,682563,6557435,2.0,8.4
48029,697633,1186138,7.0,1.5
48029,702359,12056,36.0,0.0
48029,705565,15148,35.0,0.0
48029,750864,22142,31.0,0.0
48029,778466,44905,25.0,0.1
48029,842460,42458,26.0,0.1
48029,852218,1457104,6.0,1.9
48029,852320,6243,40.0,0.0
48029,954653,22600,30.0,0.0
48029,1001152,769416,9.0,1.0
48029,2618780,450638,11.0,0.6
48029,2788656,111103,17.0,0.1
48029,2819167,525750,10.0,0.7
48029,3211937,134089,16.0,0.2
48029,3548567,322805,12.0,0.4
48029,4262534,9037,39.0,0.0
48031,219259,63218,2.0,31.8
48031,247355,19860,4.0,10.0
48031,977652,84456,1.0,42.5
48031,2788656,31376,3.0,15.8
48035,54656,34389,3.0,14.5
48035,198961,80770,2.0,34.1
48035,359360,34007,4.0,14.3
48035,376068,4268,5.0,1.8
48035,819154,83716,1.0,35.3
48037,12946,23692,11.0,1.9
48037,107244,57319,8.0,4.5
48037,112163,231235,2.0,18.1
48037,112837,225113,3.0,17.6
48037,223331,13540,12.0,1.1
48037,233031,87063,5.0,6.8
48037,273149,82012,6.0,6.4
48037,412751,1354,15.0,0.1
48037,451965,235026,1.0,18.4
48037,606046,160630,4.0,12.5
48037,613950,1591,14.0,0.1
48037,621357,65512,7.0,5.1
48037,794149,46732,9.0,3.7
48037,809650,39063,10.0,3.1
48037,849357,10291,13.0,0.8
48039,60143,9228,26.0,0.2
48039,171768,49069,16.0,1.2
48039,233031,115161,11.0,2.7
48039,253356,70836,14.0,1.7
48039,354057,96319,12.0,2.3
48039,393953,32324,20.0,0.8
48039,412751,16357,23.0,0.4
48039,451965,1701243,1.0,40.6
48039,472858,42583,19.0,1.0
48039,473266,11791,25.0,0.3
48039,480228,202265,5.0,4.8
48039,514655,253180,4.0,6.0
48039,560353,195029,6.0,4.7
48039,574051,63601,15.0,1.5
48039,596156,43268,18.0,1.0
48039,613950,2945,27.0,0.1
48039,664756,127289,8.0,3.0
48039,682563,119702,9.0,2.9
48039,697633,273033,3.0,6.5
48039,723868,141875,7.0,3.4
48039,796152,118999,10.0,2.8
48039,852218,311434,2.0,7.4
48039,863362,15603,24.0,0.4
48039,888552,48759,17.0,1.2
48039,1001152,26124,21.0,0.6
48039,1464122,18211,22.0,0.4
48039,3485215,84605,13.0,2.0
48041,88352,31606,13.0,0.9
48041,112163,60,19.0,0.0
48041,223331,10601,15.0,0.3
48041,227357,23296,14.0,0.7
48041,260868,101563,11.0,3.0
48041,451965,666312,2.0,19.5
48041,476810,681038,1.0,20.0
48041,480228,209017,7.0,6.1
48041,488167,182528,8.0,5.3
48041,537560,9965,17.0,0.3
48041,575254,53579,12.0,1.6
48041,613950,10589,16.0,0.3
48041,664756,379272,3.0,11.1
48041,697633,290369,4.0,8.5
48041,744854,2299,18.0,0.1
48041,766258,112636,10.0,3.3
48041,852218,127379,9.0,3.7
48041,3415454,285935,5.0,8.4
48041,3447576,234570,6.0,6.9
48043,237066,88865,1.0,69.2
48043,455459,13074,3.0,10.2
48043,908861,26520,2.0,20.6
48045,466857,27309,2.0,41.6
48045,644963,38338,1.0,58.4
48047,380458,20005,3.0,19.0
48047,442655,64525,1.0,61.3
48047,518877,20748,2.0,19.7
48049,199463,13946,7.0,2.6
48049,232856,181189,1.0,34.4
48049,233358,162848,2.0,30.9
48049,476810,30979,5.0,5.9
48049,480228,39576,4.0,7.5
48049,522753,62994,3.0,12.0
48049,555256,4972,8.0,0.9
48049,664756,30576,6.0,5.8
48051,260868,9830,4.0,3.0
48051,261360,206348,1.0,62.7
48051,476810,43631,3.0,13.3
48051,664756,69095,2.0,21.0
48053,33754,24477,9.0,3.4
48053,247355,53077,6.0,7.3
48053,303653,163986,1.0,22.5
48053,451965,61992,5.0,8.5
48053,525352,18004,11.0,2.5
48053,527178,7743,14.0,1.1
48053,537560,8,16.0,0.0
48053,570558,12717,13.0,1.7
48053,613950,4200,15.0,0.6
48053,627658,133994,2.0,18.4
48053,646453,19144,10.0,2.6
48053,697633,49479,7.0,6.8
48053,751759,67627,4.0,9.3
48053,946555,13000,12.0,1.8
48053,1001152,69033,3.0,9.5
48053,2788656,31464,8.0,4.3
48055,26859,34285,3.0,10.3
48055,448554,82087,2.0,24.6
48055,613950,528,6.0,0.2
48055,631150,152493,1.0,45.6
48055,954653,33025,4.0,9.9
48055,1001152,31888,5.0,9.5
48057,112837,30848,3.0,7.0
48057,412751,2401,7.0,0.5
48057,451965,29725,4.0,6.8
48057,488167,18440,5.0,4.2
48057,613950,620,8.0,0.1
48057,664756,10362,6.0,2.4
48057,855264,199944,1.0,45.5
48057,1001152,147508,2.0,33.5
48059,75558,90624,1.0,50.7
48059,470050,51414,2.0,28.8
48059,702359,36601,3.0,20.5
48061,112837,282519,6.0,6.9
48061,230759,670232,2.0,16.3
48061,334264,195815,8.0,4.8
48061,346566,57502,13.0,1.4
48061,380458,78782,11.0,1.9
48061,412751,1323,19.0,0.0
48061,451965,863764,1.0,21.0
48061,480228,117015,10.0,2.8
48061,528960,47295,14.0,1.1
