NAME,DEPDOM,FED_RSSD,FEDCHRTR
"Calhoun County Bank, Inc.","112,833",498625,0
The Harrison County Bank,"83,674",104234,0
Headwaters State Bank,"57,211",224954,0
Security State Bank,"64,282",43052,0
Mound City Bank,"231,606",259442,0
Lincoln Community Bank,"48,422",14052,0
Citizens State Bank,"295,537",795548,0
Bank of Moundville,"106,201",586335,0
PlantersFIRST,"245,643",300933,0
Bank of Dudley,"158,416",546535,0
Farmers & Merchants Bank,"157,861",64730,0
First Bank of Pike,"35,033",760939,0
The Harvard State Bank,"204,410",800134,0
Holcomb State Bank,"165,588",568135,0
1st Source Bank,"3,679,920",991340,0
Salin Bank and Trust Company,"626,714",123646,0
Atkins Savings Bank & Trust,"65,206",739346,0
South Ottumwa Savings Bank,"231,265",75446,0
Pilot Grove Savings Bank,"403,622",585749,0
Rowley Savings Bank,"14,956",297547,0
American Savings Bank,"38,222",337247,0
West Iowa Bank,"104,206",137643,0
Farmers State Bank,"39,771",507349,0
Rolette State Bank,"33,706",1012457,0
State Bank of Bottineau,"52,494",1014554,0
Farmers Security Bank,"45,164",228055,0
Western State Bank,"572,705",233554,0
Bank of Hamilton,"16,303",854351,0
Harwood State Bank,"28,902",813059,0
The Bartlett Farmers Bank,"54,117",52410,0
The Osgood State Bank,"124,339",313223,0
"The Commercial and Savings Bank of Millersburg, Ohio","481,900",189129,0
Countybank,"251,718",271529,0
Wayne County Bank,"260,077",511832,0
First South Bank,"352,709",327453,0
Security Bank and Trust Company,"157,101",118156,0
The Somerville Bank & Trust Company,"181,645",437053,0
Bank of Camden,"204,566",51253,0
Union Bank & Trust Company,"68,659",80431,0
Farmers & Merchants Bank,"29,342",322757,0
Brighton Bank,"53,095",227656,0
Home Banking Company,"73,382",138556,0
Reelfoot Bank,"131,928",149253,0
Central Bank,"561,307",622774,0
Lewiston State Bank,"229,689",869971,0
Glennville Bank,"181,836",439132,0
"The Bank of La Fayette, Georgia","193,584",944739,0
Northwest Georgia Bank,"335,459",712031,0
Farmers State Bank of Hoffman,"119,481",837541,0
Oxford Bank & Trust,"404,411",647432,0
Stillman BancCorp N.A.,"362,196",407645,1
H. F. Gehant Banking Co.,"53,997",274641,0
Rushville State Bank,"82,707",49148,0
Villa Grove State Bank,"63,659",474245,0
The Hill-Dodge Banking Company,"35,409",419947,0
First Bank of Berne,"382,768",312244,0
Farmers State Bank,"108,938",348748,0
Gateway State Bank,"102,894",475046,0
Farmers State Bank,"29,829",749840,0
Iowa State Bank,"95,037",289449,0
Farmers & Merchants Savings Bank,"302,006",863746,0
Reliance State Bank,"181,553",466044,0
Readlyn Savings Bank,"50,697",287342,0
"Bank of Ohio County, Inc.","70,587",912943,0
The Citizens Bank,"87,097",617145,0
Inez Deposit Bank,"148,834",1001817,0
United Southern Bank,"221,658",110945,0
Commercial Bank,"111,154",358112,0
Grant County Deposit Bank,"67,913",489016,0
"PBK BANK, INC.","92,246",148715,0
PBI Bank,"948,901",522847,0
Bank of Maysville,"94,040",782016,0
Merchants & Farmers Bank & Trust Company,"234,286",136338,0
Marion State Bank,"116,686",678454,0
Cross Keys Bank,"257,288",755252,0
Bank of Winnfield & Trust Company,"119,548",625953,0
Jonesboro State Bank,"137,607",121651,0
Washington State Bank,"123,489",311939,0
Farmers-Merchants Bank & Trust Company,"242,273",653134,0
Peoples Bank,"23,144",923257,0
First State Bank of Le Center,"61,227",986159,0
Bank of Maple Plain,"66,178",989851,0
Stearns Bank Upsala National Association,"79,670",208459,1
"Citizens State Bank of Waverly, Inc.","51,781",213958,0
"Farmers & Merchants State Bank of New York Mills, Incorporated","48,419",721752,0
"Bremer Bank, National Association","89,506",952453,1
First State Bank of Fountain,"30,324",943152,0
State Bank of Lake Park,"32,432",912756,0
Farmers State Bank of Hoffman,"25,564",981453,0
The Commercial Bank,"112,603",700430,0
Bank of Commerce,"233,734",99442,0
Peoples Bank,"200,406",70638,0
Newton County Bank,"133,526",546432,0
The Bank of Advance,"243,231",879644,0
The Corder Bank,"14,807",107459,0
The Bank of Fairport,"24,967",892250,0
F & C Bank,"109,747",14155,0
"Bank of Brookfield - Purdin, National Association","67,390",236256,1
Missouri Bank and Trust Company of Kansas City,"550,493",615459,0
The Corner Stone Bank,"110,017",312356,0
Bank of Grandin,"141,749",1351,0
Valley National Bank,"11,279,442",229801,1
Bank of Cattaraugus,"15,904",92902,0
Tioga State Bank,"301,532",910118,0
Grant County State Bank,"28,864",983158,0
The Union Bank,"114,451",852254,0
Citizens State Bank of Lankin,"36,902",940852,0
Choice Financial Group,"572,667",826956,0
Quality Bank,"22,330",745954,0
First State Bank,"233,877",294023,0
The Mt. Victory State Bank,"13,970",274025,0
The Peoples Savings Bank,"48,235",287922,0
The Pataskala Banking Company,"28,033",389826,0
Heartland Bank,"501,251",853112,0
First Bank of Ohio,"105,249",586027,0
The North Side Bank and Trust Company,"386,640",615217,0
Farmers & Merchants Bank,"103,070",176325,0
The Citizens Savings Bank,"318,848",584724,0
Alva State Bank & Trust Company,"202,870",246956,0
First State Bank,"37,941",129358,0
"Welch State Bank of Welch, Okla.","187,608",416656,0
Clackamas County Bank,"139,589",641579,0
Peoples Bank,"115,964",148238,0
Civis Bank,"109,381",841838,0
First State Bank,"37,089",722227,0
The Bank of Marion,"285,924",858528,0
Cleveland State Bank,"90,172",48440,0
Bank of Oakfield,"72,477",807348,0
The Pineries Bank,"62,739",674344,0
State Bank of Newburg,"134,881",228345,0
Community State Bank,"266,380",130345,0
The La Porte Savings Bank,"336,534",155245,0
The Peoples Bank of Red Level,"12,874",470434,0
Sweet Water State Bank,"82,603",253730,0
First Bank,"219,142",131436,0
Capital City Bank,"2,034,251",876634,0
Athens State Bank,"117,855",924937,0
First State Bank of Illinois,"227,406",953535,0
Franklin Grove Bank,"25,921",741639,0
Area Bank,"92,694",360843,0
Citizens Bank,"327,972",44741,0
"The Citizens State Bank of Cheney, Kansas","49,494",924254,0
State Bank of Downs,"61,199",792453,0
The State Bank of Delphos,"35,583",634656,0
The Bank of Holyrood,"54,238",871358,0
Kaw Valley Bank,"309,743",485456,0
Dixon Bank,"73,671",724548,0
Fredonia Valley Bank,"56,400",502447,0
Owingsville Banking Company,"53,077",492810,0
Edmonton State Bank,"368,072",845247,0
Peoples Security Bank,"40,408",983215,0
Rockland Trust Company,"4,778,540",613008,0
Oxford Bank,"241,496",448040,0
Concorde Bank,"49,588",273653,0
First Security Bank,"47,104",109154,0
Vantage Bank,"8,939",58355,0
State Bank of New Richland,"61,915",874452,0
Midwest Bank,"295,060",806958,0
Home State Bank,"108,326",983550,0
"Northwestern Bank, National Association","109,641",207555,1
Vergas State Bank,"42,761",804150,0
21st Century Bank,"337,474",340256,0
Marshall County State Bank,"25,400",720157,0
The Nicollet County Bank of Saint Peter,"141,033",768252,0
Community Bank Mankato,"180,891",835257,0
Union State Bank of Browns Valley,"21,314",150156,0
The First State Bank of Rosemount,"59,338",760957,0
First State Bank Southwest,"184,028",823656,0
Paragon Bank,"28,988",776752,0
Security State Bank of Warroad,"74,288",868059,0
Bank of Kilmichael,"120,105",780049,0
Citizens Bank & Trust Co.,"98,618",729945,0
Bank of Bloomsdale,"181,007",820842,0
Commercial Trust Company of Fayette,"112,746",709451,0
KCB Bank,"163,003",701950,0
Kearney Trust Company,"131,908",814551,0
The Bank of Macks Creek,"18,907",666059,0
Bank of Odessa,"182,724",819453,0
Security Bank,"41,090",837550,0
"Commercial Bank of Oak Grove, Mo.","65,314",829452,0
Adams State Bank,"35,014",332756,0
Bank of Keystone,"52,287",442758,0
Platte Valley Bank,"56,590",45056,0
Nebraska State Bank,"40,527",911759,0
Bank of Stapleton,"19,306",568854,0
State Bank of Table Rock,"40,827",660253,0
Alden State Bank,"218,161",414102,0
Branch Banking and Trust Company,"133,335,658",852320,0
The Marblehead Bank,"36,461",513920,0
The Republic Banking Company,"34,934",148920,0
The St. Henry Bank,"205,600",568126,0
Bank of Cordell,"32,944",464853,0
First State Bank,"53,513",99853,0
Security Bank and Trust Company,"64,788",19356,0
Peoples Bank,"92,388",278153,0
The Dime Bank,"499,327",56717,0
Mid Penn Bank,"620,968",786612,0
Union Bank and Trust Company,"113,026",850616,0
Anderson Brothers Bank,"425,603",6329,0
"Commercial State Bank, of Wagner","110,566",129853,0
Miner County Bank,"34,334",294153,0
Farmers State Bank,"62,984",474450,0
Valley Exchange Bank,"59,393",300157,0
Peoples State Bank,"48,978",373058,0
Trust Company Bank,"28,605",450650,0
F&M Bank,"647,103",741330,0
American State Bank,"197,501",262358,0
Nixon State Bank,"69,198",705565,0
The First State Bank,"118,594",736662,0
First State Bank of Uvalde,"942,530",273662,0
Farmers & Merchants Bank of Craig County,"47,294",804422,0
Jefferson Security Bank,"265,525",786733,0
The Capon Valley Bank,"129,534",18836,0
"Progressive Bank, National Association","294,287",600129,1
Farmers State Bank,"63,591",599643,0
First Bank,"106,494",284248,0
Woodford State Bank,"153,918",93244,0
Portage County Bank,"84,791",12647,0
Security Bank,"63,459",20053,0
Community National Bank of Norwestern Pennsylvania,"60,926",107226,1
The National Bank & Trust Company of Sycamore,"603,649",534345,1
The Central National Bank and Trust Company,"50,315",378642,1
National Exchange Bank and Trust,"943,135",722544,1
"Cornerstone Bank, Inc.","99,568",978239,0
First Southern Bank,"88,184",631039,0
Bank of Hancock County,"68,957",37,0
Planters and Citizens Bank,"86,601",132938,0
Wilkinson County Bank,"42,525",102333,0
Peoples State Bank of Colfax,"32,608",33839,0
Farmers State Bank of Emden,"30,814",860231,0
Reynolds State Bank,"70,255",934646,0
The Napoleon State Bank,"175,065",944047,0
Ohnward Bank & Trust,"161,247",761543,0
Community State Bank,"95,355",772240,0
Leighton State Bank,"91,200",936640,0
American Trust and Savings Bank,"29,646",675341,0
Liberty Trust & Savings Bank,"115,875",644646,0
Farmers Savings Bank & Trust,"153,457",368344,0
First Trust and Savings Bank,"36,647",84046,0
Citizens Savings Bank,"112,385",758842,0
Success Bank,"100,717",179148,0
Exchange State Bank,"82,882",805045,0
The Commercial Bank of Grayson,"136,570",812614,0
Hart County Bank and Trust Company,"22,153",456344,0
Commonwealth Bank and Trust Company,"596,692",189044,0
The Shelby State Bank,"189,089",961343,0
First State Bank and Trust,"187,667",144856,0
Stearns Bank Holdingford National Association,"103,305",1011656,1
"Landmark Community Bank, National Association","86,574",907257,1
First State Bank Minnesota,"61,347",60554,0
Security State Bank of Marine,"100,640",990053,0
Farmers and Merchants State Bank of Pierz,"153,855",728957,0
Prior Lake State Bank,"174,512",848752,0
Citizens State Bank of Roseau,"175,655",822051,0
First Farmers & Merchants Bank,"235,927",217059,0
Sherburne State Bank,"73,171",198251,0
Avon State Bank,"95,040",362753,0
Altura State Bank,"40,548",330453,0
Farmers State Bank of Underwood,"47,524",865852,0
Security State Bank of Hibbing,"108,955",950356,0
Financial Security Bank,"56,289",88950,0
Produce State Bank,"36,359",24659,0
North American State Bank,"88,911",393850,0
F & M Bank Minnesota,"75,450",114251,0
Elysian Bank,"37,271",13251,0
First State Bank of Fertile,"30,689",16953,0
The Northern State Bank of Gonvick,"28,888",75455,0
PrinsBank,"107,665",787459,0
Peoples Bank of Commerce,"234,420",151751,0
Pine River State Bank,"94,236",729057,0
Crookston National Bank,"51,155",374354,1
Hometown Community Bank,"23,268",156457,0
State Bank of Delano,"69,382",283858,0
State Bank of Jeffers,"21,782",1014255,0
Security State Bank of Lewiston,"59,478",91651,0
Lowry State Bank,"36,328",457,0
"Western Bank, National Association","381,374",829256,1
American State Bank of Erskine,"20,205",43454,0
United Southwest Bank,"41,127",343257,0
Commerce Bank,"125,931",49054,0
Vermillion State Bank,"448,670",208057,0
Citizens Bank & Trust Co.,"174,783",56258,0
The Goose River Bank,"98,895",821157,0
First State Bank of Golva,"68,255",931159,0
First International Bank & Trust,"1,363,270",236153,0
United Community Bank of North Dakota,"246,364",680055,0
Peoples State Bank of Velva,"76,161",713252,0
First Security Bank - West,"50,116",969059,0
The Old Fort Banking Company,"365,830",564324,0
The Citizens Bank Company,"91,532",1010015,0
The Farmers Citizens Bank,"334,630",858210,0
The Farmers and Merchants Bank,"86,933",760210,0
Gates Banking and Trust Company,"37,083",136459,0
First Volunteer Bank,"790,071",234739,0
The Bank of Fayette County,"273,829",466754,0
Bank of Halls,"57,915",145059,0
Medina Banking Co.,"35,341",451853,0
Citizens Bank and Trust Company of Grainger County,"152,640",715630,0
Sevier County Bank,"288,297",982937,0
Citizens Savings Bank and Trust Company,"87,811",55635,0
Citizens State Bank of Luling,"55,619",954653,0
Commercial State Bank,"59,753",1017564,0
The Oakwood State Bank,"3,848",960560,0
Schertz Bank & Trust,"160,337",583268,0
Peoples State Bank,"96,402",586960,0
Crowell State Bank,"29,237",701857,0
Happy State Bank,"1,974,044",466857,0
Citizens and Farmers Bank,"686,116",928421,0
Banner Banks,"76,452",453147,0
Advantage Community Bank,"104,250",189549,0
The Bank of New Glarus,"166,351",797140,0
Oostburg State Bank,"146,855",248745,0
Farmers & Merchants Bank & Trust,"138,189",672247,0
State Bank Financial,"258,158",2631172,0
Waumandee State Bank,"143,563",780955,0
The Farmers State Bank of Brush,"91,740",621151,0
State Bank of Graymont,"184,976",937339,0
First State Bank of Olmsted,"38,233",413347,0
Raritan State Bank,"149,435",749943,0
The Village Bank,"71,217",487843,0
Cissna Park State Bank,"55,054",687830,0
Valley Bank,"414,868",2085177,0
Farmers State Bank & Trust Co.,"73,533",510947,0
Town and Country Bank Midwest,"127,208",349343,0
Middletown State Bank,"23,572",770545,0
Federated Bank,"81,350",640143,0
The Gifford State Bank,"119,772",557438,0
Farmers & Merchants Bank of Hutsonville,"34,770",724940,0
Camp Grove State Bank,"16,468",302133,0
Ipava State Bank,"85,818",760434,0
Citizens State Bank,"189,395",356239,0
The Scott County State Bank,"115,105",753548,0
Elgin State Bank,"20,778",609645,0
Farmers and Merchants Savings Bank,"88,301",673244,0
Mount Vernon Bank and Trust Company,"81,690",890649,0
Iowa State Bank,"97,805",298049,0
Farmers Savings Bank,"91,474",380346,0
BANKWEST OF KANSAS,"83,261",989758,0
The First State Bank,"55,215",275657,0
The Kansas State Bank,"88,268",287959,0
The State Bank of Kansas,"52,083",985554,0
"Farmers Deposit Bank of Middleburg, Inc.","37,439",449841,0
The Citizens Bank,"91,533",962313,0
Bank of Commerce & Trust Co.,"284,851",476539,0
The Vernon Bank,"66,745",258632,0
"Exchange Bank and Trust Company, Natchitoches, Louisiana","93,791",985451,0
Citizens Progressive Bank,"76,593",732253,0
Catahoula - LaSalle Bank,"107,084",930853,0
Winnsboro State Bank & Trust Company,"117,041",628552,0
City Savings Bank & Trust Company,"230,513",541035,0
First State Bank of Clearbrook,"37,808",403357,0
Farmers State Bank of Hartland,"89,437",1007752,0
"Farmers State Bank of Madelia, Incorporated","52,769",988658,0
United Minnesota Bank,"25,469",842853,0
"Community Development Bank, FSB","61,615",168357,1
Farmers and Merchants State Bank of Alpha,"29,064",388753,0
First Southeast Bank,"68,937",22552,0
Beacon Bank,"289,808",719955,0
"Citizens State Bank of Tyler, Incorporated","17,000",207957,0
First State Bank,"100,274",773546,0
Bank of Franklin,"109,138",68831,0
Community First Bank,"129,822",756848,0
The Bank of Orrick,"28,347",1003950,0
The Bank of Urbana,"144,293",378950,0
UNICO Bank,"222,044",975153,0
Horizon State Bank,"17,543",774851,0
BTC Bank,"302,605",1009242,0
Hawthorn Bank,"953,466",508346,0
First Commercial Bank,"165,481",720951,0
State Bank of Missouri,"73,018",565844,0
Bank of New Cambria,"27,747",879550,0
Preferred Bank,"97,394",252452,0
Bank Star of the BootHeel,"87,918",435358,0
Pinnacle Bank,"3,174,775",913856,0
